Date,Product,Starting Inventory,Demand,Order Quantity,Sold Quantity,Ending Inventory,Holding Cost,Ordering Cost,Sales,Stock Out
2023-03-26,Product A,142,180,111,142,111,111.00000000000001,50,1420,1
2023-03-26,Product B,146,148,73,146,73,146.0,50,2920,1
2023-03-26,Product C,78,198,77,78,77,115.5,50,1170,1
2023-03-26,Product D,107,167,50,107,50,150.0,50,3210,1
2023-03-26,Product E,73,157,66,73,66,165.0,50,1825,1
2023-03-27,Product A,111,159,55,111,55,55.0,50,1110,1
2023-03-27,Product B,73,170,73,73,73,146.0,50,1460,1
2023-03-27,Product C,77,164,82,77,82,123.00000000000001,50,1155,1
2023-03-27,Product D,50,182,127,50,127,381.00000000000006,50,1500,1
2023-03-27,Product E,66,184,105,66,105,262.5,50,1650,1
2023-03-28,Product A,55,164,138,55,138,138.0,50,550,1
2023-03-28,Product B,73,186,111,73,111,222.00000000000003,50,1460,1
2023-03-28,Product C,82,142,95,82,95,142.5,50,1230,1
2023-03-28,Product D,127,191,146,127,146,438.00000000000006,50,3810,1
2023-03-28,Product E,105,186,98,105,98,245.00000000000003,50,2625,1
2023-03-29,Product A,138,194,78,138,78,78.0,50,1380,1
2023-03-29,Product B,111,204,92,111,92,184.00000000000003,50,2220,1
2023-03-29,Product C,95,176,59,95,59,88.5,50,1425,1
2023-03-29,Product D,146,174,124,146,124,372.0,50,4380,1
2023-03-29,Product E,98,182,71,98,71,177.5,50,2450,1
2023-03-30,Product A,78,155,104,78,104,104.0,50,780,1
2023-03-30,Product B,92,206,73,92,73,146.0,50,1840,1
2023-03-30,Product C,59,168,134,59,134,201.0,50,885,1
2023-03-30,Product D,124,191,110,124,110,330.0,50,3720,1
2023-03-30,Product E,71,179,131,71,131,327.50000000000006,50,1775,1
2023-03-31,Product A,104,159,65,104,65,65.0,50,1040,1
2023-03-31,Product B,73,162,143,73,143,286.0,50,1460,1
2023-03-31,Product C,134,172,132,134,132,198.00000000000003,50,2010,1
2023-03-31,Product D,110,174,144,110,144,432.0,50,3300,1
2023-03-31,Product E,131,170,102,131,102,255.00000000000003,50,3275,1
2023-04-01,Product A,65,184,146,65,146,146.0,50,650,1
2023-04-01,Product B,143,161,105,143,105,210.0,50,2860,1
2023-04-01,Product C,132,142,141,132,141,211.50000000000003,50,1980,1
2023-04-01,Product D,144,168,150,144,150,450.0,50,4320,1
2023-04-01,Product E,102,208,148,102,148,370.0,50,2550,1
2023-04-02,Product A,146,159,137,146,137,137.0,50,1460,1
2023-04-02,Product B,105,217,101,105,101,202.00000000000003,50,2100,1
2023-04-02,Product C,141,212,126,141,126,189.00000000000003,50,2115,1
2023-04-02,Product D,150,204,137,150,137,411.00000000000006,50,4500,1
2023-04-02,Product E,148,198,136,148,136,340.00000000000006,50,3700,1
2023-04-03,Product A,137,202,149,137,149,149.0,50,1370,1
2023-04-03,Product B,101,174,65,101,65,130.0,50,2020,1
2023-04-03,Product C,126,188,72,126,72,108.0,50,1890,1
2023-04-03,Product D,137,198,93,137,93,279.0,50,4110,1
2023-04-03,Product E,136,183,71,136,71,177.5,50,3400,1
2023-04-04,Product A,149,167,60,149,60,60.0,50,1490,1
2023-04-04,Product B,65,224,131,65,131,262.0,50,1300,1
2023-04-04,Product C,72,190,148,72,148,222.0,50,1080,1
2023-04-04,Product D,93,196,107,93,107,321.00000000000006,50,2790,1
2023-04-04,Product E,71,172,120,71,120,300.0,50,1775,1
2023-04-05,Product A,60,168,66,60,66,66.0,50,600,1
2023-04-05,Product B,131,179,83,131,83,166.0,50,2620,1
2023-04-05,Product C,148,184,103,148,103,154.5,50,2220,1
2023-04-05,Product D,107,206,88,107,88,264.0,50,3210,1
2023-04-05,Product E,120,198,83,120,83,207.50000000000003,50,3000,1
2023-04-06,Product A,66,199,140,66,140,140.0,50,660,1
2023-04-06,Product B,83,190,78,83,78,156.0,50,1660,1
2023-04-06,Product C,103,190,54,103,54,81.0,50,1545,1
2023-04-06,Product D,88,169,135,88,135,405.0,50,2640,1
2023-04-06,Product E,83,205,123,83,123,307.5,50,2075,1
2023-04-07,Product A,140,205,59,140,59,59.0,50,1400,1
2023-04-07,Product B,78,183,59,78,59,118.0,50,1560,1
2023-04-07,Product C,54,208,80,54,80,120.0,50,810,1
2023-04-07,Product D,135,225,109,135,109,327.0,50,4050,1
2023-04-07,Product E,123,213,51,123,51,127.50000000000001,50,3075,1
2023-04-08,Product A,59,183,93,59,93,93.0,50,590,1
2023-04-08,Product B,59,165,131,59,131,262.0,50,1180,1
2023-04-08,Product C,80,190,82,80,82,123.00000000000001,50,1200,1
2023-04-08,Product D,109,210,105,109,105,315.0,50,3270,1
2023-04-08,Product E,51,185,109,51,109,272.5,50,1275,1
2023-04-09,Product A,93,214,92,93,92,92.00000000000001,50,930,1
2023-04-09,Product B,131,161,73,131,73,146.0,50,2620,1
2023-04-09,Product C,82,175,103,82,103,154.5,50,1230,1
2023-04-09,Product D,105,173,105,105,105,315.0,50,3150,1
2023-04-09,Product E,109,186,119,109,119,297.5,50,2725,1
2023-04-10,Product A,92,188,127,92,127,127.00000000000001,50,920,1
2023-04-10,Product B,73,197,137,73,137,274.0,50,1460,1
2023-04-10,Product C,103,178,92,103,92,138.00000000000003,50,1545,1
2023-04-10,Product D,105,187,56,105,56,168.00000000000003,50,3150,1
2023-04-10,Product E,119,174,58,119,58,145.00000000000003,50,2975,1
2023-04-11,Product A,127,210,61,127,61,61.00000000000001,50,1270,1
2023-04-11,Product B,137,201,99,137,99,198.0,50,2740,1
2023-04-11,Product C,92,197,73,92,73,109.50000000000001,50,1380,1
2023-04-11,Product D,56,194,59,56,59,177.0,50,1680,1
2023-04-11,Product E,58,184,50,58,50,125.0,50,1450,1
2023-04-12,Product A,61,181,125,61,125,125.0,50,610,1
2023-04-12,Product B,99,208,92,99,92,184.00000000000003,50,1980,1
2023-04-12,Product C,73,167,90,73,90,135.0,50,1095,1
2023-04-12,Product D,59,175,78,59,78,234.00000000000003,50,1770,1
2023-04-12,Product E,50,227,102,50,102,255.00000000000003,50,1250,1
2023-04-13,Product A,125,205,83,125,83,83.0,50,1250,1
2023-04-13,Product B,92,201,102,92,102,204.00000000000003,50,1840,1
2023-04-13,Product C,90,216,75,90,75,112.5,50,1350,1
2023-04-13,Product D,78,198,133,78,133,399.0,50,2340,1
2023-04-13,Product E,102,167,100,102,100,250.0,50,2550,1
2023-04-14,Product A,83,180,96,83,96,96.00000000000001,50,830,1
2023-04-14,Product B,102,196,128,102,128,256.0,50,2040,1
2023-04-14,Product C,75,206,105,75,105,157.5,50,1125,1
2023-04-14,Product D,133,189,141,133,141,423.00000000000006,50,3990,1
2023-04-14,Product E,100,169,69,100,69,172.5,50,2500,1
2023-04-15,Product A,96,210,68,96,68,68.0,50,960,1
2023-04-15,Product B,128,210,112,128,112,224.00000000000003,50,2560,1
2023-04-15,Product C,105,162,130,105,130,195.0,50,1575,1
2023-04-15,Product D,141,176,73,141,73,219.00000000000003,50,4230,1
2023-04-15,Product E,69,174,114,69,114,285.0,50,1725,1
2023-04-16,Product A,68,193,74,68,74,74.0,50,680,1
2023-04-16,Product B,112,211,102,112,102,204.00000000000003,50,2240,1
2023-04-16,Product C,130,196,69,130,69,103.5,50,1950,1
2023-04-16,Product D,73,191,91,73,91,273.0,50,2190,1
2023-04-16,Product E,114,210,146,114,146,365.00000000000006,50,2850,1
2023-04-17,Product A,74,192,126,74,126,126.00000000000001,50,740,1
2023-04-17,Product B,102,217,84,102,84,168.0,50,2040,1
2023-04-17,Product C,69,216,118,69,118,177.0,50,1035,1
2023-04-17,Product D,91,206,62,91,62,186.0,50,2730,1
2023-04-17,Product E,146,189,85,146,85,212.5,50,3650,1
2023-04-18,Product A,126,213,50,126,50,50.0,50,1260,1
2023-04-18,Product B,84,184,95,84,95,190.0,50,1680,1
2023-04-18,Product C,118,193,61,118,61,91.50000000000001,50,1770,1
2023-04-18,Product D,62,241,81,62,81,243.0,50,1860,1
2023-04-18,Product E,85,230,68,85,68,170.00000000000003,50,2125,1
2023-04-19,Product A,50,206,59,50,59,59.0,50,500,1
2023-04-19,Product B,95,190,72,95,72,144.0,50,1900,1
2023-04-19,Product C,61,200,79,61,79,118.5,50,915,1
2023-04-19,Product D,81,216,84,81,84,252.0,50,2430,1
2023-04-19,Product E,68,194,103,68,103,257.5,50,1700,1
2023-04-20,Product A,59,196,94,59,94,94.0,50,590,1
2023-04-20,Product B,72,243,139,72,139,278.0,50,1440,1
2023-04-20,Product C,79,207,106,79,106,159.00000000000003,50,1185,1
2023-04-20,Product D,84,192,132,84,132,396.00000000000006,50,2520,1
2023-04-20,Product E,103,165,68,103,68,170.00000000000003,50,2575,1
2023-04-21,Product A,94,223,67,94,67,67.0,50,940,1
2023-04-21,Product B,139,205,133,139,133,266.0,50,2780,1
2023-04-21,Product C,106,196,120,106,120,180.0,50,1590,1
2023-04-21,Product D,132,221,50,132,50,150.0,50,3960,1
2023-04-21,Product E,68,185,115,68,115,287.5,50,1700,1
2023-04-22,Product A,67,237,109,67,109,109.0,50,670,1
2023-04-22,Product B,133,210,104,133,104,208.0,50,2660,1
2023-04-22,Product C,120,227,123,120,123,184.5,50,1800,1
2023-04-22,Product D,50,227,117,50,117,351.00000000000006,50,1500,1
2023-04-22,Product E,115,204,62,115,62,155.0,50,2875,1
2023-04-23,Product A,109,224,74,109,74,74.0,50,1090,1
2023-04-23,Product B,104,208,119,104,119,238.0,50,2080,1
2023-04-23,Product C,123,156,141,123,141,211.50000000000003,50,1845,1
2023-04-23,Product D,117,201,144,117,144,432.0,50,3510,1
2023-04-23,Product E,62,242,87,62,87,217.50000000000003,50,1550,1
2023-04-24,Product A,74,197,104,74,104,104.0,50,740,1
2023-04-24,Product B,119,215,94,119,94,188.0,50,2380,1
2023-04-24,Product C,141,214,150,141,150,225.0,50,2115,1
2023-04-24,Product D,144,214,62,144,62,186.0,50,4320,1
2023-04-24,Product E,87,249,66,87,66,165.0,50,2175,1
2023-04-25,Product A,104,229,92,104,92,92.00000000000001,50,1040,1
2023-04-25,Product B,94,207,79,94,79,158.0,50,1880,1
2023-04-25,Product C,150,202,124,150,124,186.0,50,2250,1
2023-04-25,Product D,62,224,116,62,116,348.00000000000006,50,1860,1
2023-04-25,Product E,66,251,62,66,62,155.0,50,1650,1
2023-04-26,Product A,92,236,55,92,55,55.0,50,920,1
2023-04-26,Product B,79,239,98,79,98,196.0,50,1580,1
2023-04-26,Product C,124,211,144,124,144,216.0,50,1860,1
2023-04-26,Product D,116,226,104,116,104,312.0,50,3480,1
2023-04-26,Product E,62,232,88,62,88,220.00000000000003,50,1550,1
2023-04-27,Product A,55,201,119,55,119,119.0,50,550,1
2023-04-27,Product B,98,231,94,98,94,188.0,50,1960,1
2023-04-27,Product C,144,205,81,144,81,121.5,50,2160,1
2023-04-27,Product D,104,234,98,104,98,294.0,50,3120,1
2023-04-27,Product E,88,246,71,88,71,177.5,50,2200,1
2023-04-28,Product A,119,219,78,119,78,78.0,50,1190,1
2023-04-28,Product B,94,182,120,94,120,240.0,50,1880,1
2023-04-28,Product C,81,207,95,81,95,142.5,50,1215,1
2023-04-28,Product D,98,218,105,98,105,315.0,50,2940,1
2023-04-28,Product E,71,208,142,71,142,355.0,50,1775,1
2023-04-29,Product A,78,229,74,78,74,74.0,50,780,1
2023-04-29,Product B,120,206,64,120,64,128.0,50,2400,1
2023-04-29,Product C,95,215,144,95,144,216.0,50,1425,1
2023-04-29,Product D,105,212,141,105,141,423.00000000000006,50,3150,1
2023-04-29,Product E,142,169,97,142,97,242.50000000000003,50,3550,1
2023-04-30,Product A,74,196,112,74,112,112.00000000000001,50,740,1
2023-04-30,Product B,64,192,117,64,117,234.00000000000003,50,1280,1
2023-04-30,Product C,144,229,94,144,94,141.0,50,2160,1
2023-04-30,Product D,141,217,120,141,120,360.0,50,4230,1
2023-04-30,Product E,97,214,74,97,74,185.0,50,2425,1
2023-05-01,Product A,112,225,102,112,102,102.00000000000001,50,1120,1
2023-05-01,Product B,117,247,51,117,51,102.00000000000001,50,2340,1
2023-05-01,Product C,94,201,94,94,94,141.0,50,1410,1
2023-05-01,Product D,120,186,86,120,86,258.0,50,3600,1
2023-05-01,Product E,74,182,112,74,112,280.0,50,1850,1
2023-05-02,Product A,102,235,81,102,81,81.0,50,1020,1
2023-05-02,Product B,51,190,125,51,125,250.0,50,1020,1
2023-05-02,Product C,94,206,105,94,105,157.5,50,1410,1
2023-05-02,Product D,86,183,71,86,71,213.00000000000003,50,2580,1
2023-05-02,Product E,112,185,134,112,134,335.0,50,2800,1
2023-05-03,Product A,81,200,130,81,130,130.0,50,810,1
2023-05-03,Product B,125,244,90,125,90,180.0,50,2500,1
2023-05-03,Product C,105,195,58,105,58,87.00000000000001,50,1575,1
2023-05-03,Product D,71,251,111,71,111,333.00000000000006,50,2130,1
2023-05-03,Product E,134,176,132,134,132,330.0,50,3350,1
2023-05-04,Product A,130,188,70,130,70,70.0,50,1300,1
2023-05-04,Product B,90,241,55,90,55,110.0,50,1800,1
2023-05-04,Product C,58,190,112,58,112,168.00000000000003,50,870,1
2023-05-04,Product D,111,216,71,111,71,213.00000000000003,50,3330,1
2023-05-04,Product E,132,215,57,132,57,142.5,50,3300,1
2023-05-05,Product A,70,212,128,70,128,128.0,50,700,1
2023-05-05,Product B,55,229,61,55,61,122.00000000000001,50,1100,1
2023-05-05,Product C,112,200,94,112,94,141.0,50,1680,1
2023-05-05,Product D,71,219,121,71,121,363.00000000000006,50,2130,1
2023-05-05,Product E,57,219,146,57,146,365.00000000000006,50,1425,1
2023-05-06,Product A,128,188,135,128,135,135.0,50,1280,1
2023-05-06,Product B,61,194,132,61,132,264.0,50,1220,1
2023-05-06,Product C,94,198,55,94,55,82.5,50,1410,1
2023-05-06,Product D,121,202,52,121,52,156.0,50,3630,1
2023-05-06,Product E,146,215,121,146,121,302.50000000000006,50,3650,1
2023-05-07,Product A,135,169,104,135,104,104.0,50,1350,1
2023-05-07,Product B,132,209,112,132,112,224.00000000000003,50,2640,1
2023-05-07,Product C,55,241,80,55,80,120.0,50,825,1
2023-05-07,Product D,52,205,100,52,100,300.0,50,1560,1
2023-05-07,Product E,121,224,140,121,140,350.0,50,3025,1
2023-05-08,Product A,104,199,102,104,102,102.00000000000001,50,1040,1
2023-05-08,Product B,112,208,109,112,109,218.0,50,2240,1
2023-05-08,Product C,80,218,112,80,112,168.00000000000003,50,1200,1
2023-05-08,Product D,100,216,89,100,89,267.0,50,3000,1
2023-05-08,Product E,140,206,90,140,90,225.0,50,3500,1
2023-05-09,Product A,102,228,119,102,119,119.0,50,1020,1
2023-05-09,Product B,109,218,101,109,101,202.00000000000003,50,2180,1
2023-05-09,Product C,112,189,111,112,111,166.50000000000003,50,1680,1
2023-05-09,Product D,89,214,135,89,135,405.0,50,2670,1
2023-05-09,Product E,90,218,72,90,72,180.0,50,2250,1
2023-05-10,Product A,119,181,92,119,92,92.00000000000001,50,1190,1
2023-05-10,Product B,101,212,113,101,113,226.0,50,2020,1
2023-05-10,Product C,111,205,89,111,89,133.5,50,1665,1
2023-05-10,Product D,135,154,142,135,142,426.00000000000006,50,4050,1
2023-05-10,Product E,72,215,117,72,117,292.5,50,1800,1
2023-05-11,Product A,92,194,84,92,84,84.0,50,920,1
2023-05-11,Product B,113,232,79,113,79,158.0,50,2260,1
2023-05-11,Product C,89,198,109,89,109,163.5,50,1335,1
2023-05-11,Product D,142,253,76,142,76,228.00000000000003,50,4260,1
2023-05-11,Product E,117,180,124,117,124,310.0,50,2925,1
2023-05-12,Product A,84,222,56,84,56,56.00000000000001,50,840,1
2023-05-12,Product B,79,231,147,79,147,294.0,50,1580,1
2023-05-12,Product C,109,239,136,109,136,204.00000000000003,50,1635,1
2023-05-12,Product D,76,231,142,76,142,426.00000000000006,50,2280,1
2023-05-12,Product E,124,187,61,124,61,152.5,50,3100,1
2023-05-13,Product A,56,208,136,56,136,136.0,50,560,1
2023-05-13,Product B,147,217,147,147,147,294.0,50,2940,1
2023-05-13,Product C,136,222,122,136,122,183.00000000000003,50,2040,1
2023-05-13,Product D,142,224,108,142,108,324.0,50,4260,1
2023-05-13,Product E,61,229,67,61,67,167.5,50,1525,1
2023-05-14,Product A,136,214,79,136,79,79.0,50,1360,1
2023-05-14,Product B,147,198,110,147,110,220.0,50,2940,1
2023-05-14,Product C,122,243,90,122,90,135.0,50,1830,1
2023-05-14,Product D,108,205,116,108,116,348.00000000000006,50,3240,1
2023-05-14,Product E,67,236,97,67,97,242.50000000000003,50,1675,1
2023-05-15,Product A,79,215,93,79,93,93.0,50,790,1
2023-05-15,Product B,110,204,50,110,50,100.0,50,2200,1
2023-05-15,Product C,90,211,138,90,138,207.0,50,1350,1
2023-05-15,Product D,116,211,146,116,146,438.00000000000006,50,3480,1
2023-05-15,Product E,97,196,98,97,98,245.00000000000003,50,2425,1
2023-05-16,Product A,93,238,84,93,84,84.0,50,930,1
2023-05-16,Product B,50,219,70,50,70,140.0,50,1000,1
2023-05-16,Product C,138,181,77,138,77,115.5,50,2070,1
2023-05-16,Product D,146,246,132,146,132,396.00000000000006,50,4380,1
2023-05-16,Product E,98,192,78,98,78,195.00000000000003,50,2450,1
2023-05-17,Product A,84,224,81,84,81,81.0,50,840,1
2023-05-17,Product B,70,187,132,70,132,264.0,50,1400,1
2023-05-17,Product C,77,213,109,77,109,163.5,50,1155,1
2023-05-17,Product D,132,223,143,132,143,429.0,50,3960,1
2023-05-17,Product E,78,197,75,78,75,187.5,50,1950,1
2023-05-18,Product A,81,215,83,81,83,83.0,50,810,1
2023-05-18,Product B,132,246,55,132,55,110.0,50,2640,1
2023-05-18,Product C,109,248,125,109,125,187.5,50,1635,1
2023-05-18,Product D,143,244,82,143,82,246.00000000000003,50,4290,1
2023-05-18,Product E,75,179,86,75,86,215.0,50,1875,1
2023-05-19,Product A,83,203,149,83,149,149.0,50,830,1
2023-05-19,Product B,55,217,73,55,73,146.0,50,1100,1
2023-05-19,Product C,125,228,114,125,114,171.0,50,1875,1
2023-05-19,Product D,82,235,127,82,127,381.00000000000006,50,2460,1
2023-05-19,Product E,86,225,130,86,130,325.0,50,2150,1
2023-05-20,Product A,149,206,77,149,77,77.0,50,1490,1
2023-05-20,Product B,73,179,62,73,62,124.0,50,1460,1
2023-05-20,Product C,114,207,133,114,133,199.5,50,1710,1
2023-05-20,Product D,127,248,86,127,86,258.0,50,3810,1
2023-05-20,Product E,130,209,142,130,142,355.0,50,3250,1
2023-05-21,Product A,77,202,64,77,64,64.0,50,770,1
2023-05-21,Product B,62,221,129,62,129,258.0,50,1240,1
2023-05-21,Product C,133,186,53,133,53,79.50000000000001,50,1995,1
2023-05-21,Product D,86,226,74,86,74,222.0,50,2580,1
2023-05-21,Product E,142,240,128,142,128,320.0,50,3550,1
2023-05-22,Product A,64,240,111,64,111,111.00000000000001,50,640,1
2023-05-22,Product B,129,215,65,129,65,130.0,50,2580,1
2023-05-22,Product C,53,242,57,53,57,85.5,50,795,1
2023-05-22,Product D,74,198,81,74,81,243.0,50,2220,1
2023-05-22,Product E,128,232,130,128,130,325.0,50,3200,1
2023-05-23,Product A,111,211,102,111,102,102.00000000000001,50,1110,1
2023-05-23,Product B,65,243,110,65,110,220.0,50,1300,1
2023-05-23,Product C,57,201,93,57,93,139.5,50,855,1
2023-05-23,Product D,81,219,128,81,128,384.0,50,2430,1
2023-05-23,Product E,130,238,145,130,145,362.5,50,3250,1
2023-05-24,Product A,102,212,126,102,126,126.00000000000001,50,1020,1
2023-05-24,Product B,110,230,109,110,109,218.0,50,2200,1
2023-05-24,Product C,93,238,101,93,101,151.50000000000003,50,1395,1
2023-05-24,Product D,128,245,108,128,108,324.0,50,3840,1
2023-05-24,Product E,145,183,55,145,55,137.5,50,3625,1
2023-05-25,Product A,126,238,136,126,136,136.0,50,1260,1
2023-05-25,Product B,109,210,57,109,57,114.0,50,2180,1
2023-05-25,Product C,101,215,148,101,148,222.0,50,1515,1
2023-05-25,Product D,108,189,114,108,114,342.0,50,3240,1
2023-05-25,Product E,55,205,95,55,95,237.5,50,1375,1
2023-05-26,Product A,136,250,109,136,109,109.0,50,1360,1
2023-05-26,Product B,57,236,127,57,127,254.00000000000003,50,1140,1
2023-05-26,Product C,148,194,105,148,105,157.5,50,2220,1
2023-05-26,Product D,114,238,140,114,140,420.0,50,3420,1
2023-05-26,Product E,95,250,97,95,97,242.50000000000003,50,2375,1
2023-05-27,Product A,109,257,140,109,140,140.0,50,1090,1
2023-05-27,Product B,127,233,107,127,107,214.00000000000003,50,2540,1
2023-05-27,Product C,105,245,66,105,66,99.00000000000001,50,1575,1
2023-05-27,Product D,140,232,58,140,58,174.00000000000003,50,4200,1
2023-05-27,Product E,97,181,57,97,57,142.5,50,2425,1
2023-05-28,Product A,140,226,55,140,55,55.0,50,1400,1
2023-05-28,Product B,107,204,63,107,63,126.00000000000001,50,2140,1
2023-05-28,Product C,66,239,94,66,94,141.0,50,990,1
2023-05-28,Product D,58,260,140,58,140,420.0,50,1740,1
2023-05-28,Product E,57,280,126,57,126,315.00000000000006,50,1425,1
2023-05-29,Product A,55,242,106,55,106,106.00000000000001,50,550,1
2023-05-29,Product B,63,241,67,63,67,134.0,50,1260,1
2023-05-29,Product C,94,258,147,94,147,220.50000000000003,50,1410,1
2023-05-29,Product D,140,234,87,140,87,261.00000000000006,50,4200,1
2023-05-29,Product E,126,214,51,126,51,127.50000000000001,50,3150,1
2023-05-30,Product A,106,231,138,106,138,138.0,50,1060,1
2023-05-30,Product B,67,241,103,67,103,206.0,50,1340,1
2023-05-30,Product C,147,229,115,147,115,172.5,50,2205,1
2023-05-30,Product D,87,245,104,87,104,312.0,50,2610,1
2023-05-30,Product E,51,240,140,51,140,350.0,50,1275,1
2023-05-31,Product A,138,267,59,138,59,59.0,50,1380,1
2023-05-31,Product B,103,250,84,103,84,168.0,50,2060,1
2023-05-31,Product C,115,245,55,115,55,82.5,50,1725,1
2023-05-31,Product D,104,231,128,104,128,384.0,50,3120,1
2023-05-31,Product E,140,252,90,140,90,225.0,50,3500,1
2023-06-01,Product A,59,152,116,59,116,116.00000000000001,50,590,1
2023-06-01,Product B,84,167,57,84,57,114.0,50,1680,1
2023-06-01,Product C,55,182,139,55,139,208.5,50,825,1
2023-06-01,Product D,128,176,143,128,143,429.0,50,3840,1
2023-06-01,Product E,90,175,100,90,100,250.0,50,2250,1
2023-06-02,Product A,116,165,133,116,133,133.0,50,1160,1
2023-06-02,Product B,57,186,78,57,78,156.0,50,1140,1
2023-06-02,Product C,139,213,133,139,133,199.5,50,2085,1
2023-06-02,Product D,143,197,123,143,123,369.0,50,4290,1
2023-06-02,Product E,100,204,133,100,133,332.5,50,2500,1
2023-06-03,Product A,133,197,106,133,106,106.00000000000001,50,1330,1
2023-06-03,Product B,78,175,127,78,127,254.00000000000003,50,1560,1
2023-06-03,Product C,133,219,129,133,129,193.5,50,1995,1
2023-06-03,Product D,123,172,106,123,106,318.00000000000006,50,3690,1
2023-06-03,Product E,133,195,84,133,84,210.0,50,3325,1
2023-06-04,Product A,106,185,80,106,80,80.0,50,1060,1
2023-06-04,Product B,127,172,70,127,70,140.0,50,2540,1
2023-06-04,Product C,129,183,99,129,99,148.5,50,1935,1
2023-06-04,Product D,106,209,65,106,65,195.0,50,3180,1
2023-06-04,Product E,84,209,136,84,136,340.00000000000006,50,2100,1
2023-06-05,Product A,80,203,136,80,136,136.0,50,800,1
2023-06-05,Product B,70,211,84,70,84,168.0,50,1400,1
2023-06-05,Product C,99,213,142,99,142,213.00000000000003,50,1485,1
2023-06-05,Product D,65,190,100,65,100,300.0,50,1950,1
2023-06-05,Product E,136,174,57,136,57,142.5,50,3400,1
2023-06-06,Product A,136,197,53,136,53,53.00000000000001,50,1360,1
2023-06-06,Product B,84,190,122,84,122,244.00000000000003,50,1680,1
2023-06-06,Product C,142,185,80,142,80,120.0,50,2130,1
2023-06-06,Product D,100,216,149,100,149,447.0,50,3000,1
2023-06-06,Product E,57,190,110,57,110,275.0,50,1425,1
2023-06-07,Product A,53,206,124,53,124,124.0,50,530,1
2023-06-07,Product B,122,186,52,122,52,104.0,50,2440,1
2023-06-07,Product C,80,188,57,80,57,85.5,50,1200,1
2023-06-07,Product D,149,192,51,149,51,153.00000000000003,50,4470,1
2023-06-07,Product E,110,181,53,110,53,132.50000000000003,50,2750,1
2023-06-08,Product A,124,227,52,124,52,52.0,50,1240,1
2023-06-08,Product B,52,200,144,52,144,288.0,50,1040,1
2023-06-08,Product C,57,214,66,57,66,99.00000000000001,50,855,1
2023-06-08,Product D,51,188,128,51,128,384.0,50,1530,1
2023-06-08,Product E,53,217,138,53,138,345.0,50,1325,1
2023-06-09,Product A,52,216,142,52,142,142.0,50,520,1
2023-06-09,Product B,144,209,144,144,144,288.0,50,2880,1
2023-06-09,Product C,66,193,83,66,83,124.50000000000001,50,990,1
2023-06-09,Product D,128,202,100,128,100,300.0,50,3840,1
2023-06-09,Product E,138,190,139,138,139,347.5,50,3450,1
2023-06-10,Product A,142,183,59,142,59,59.0,50,1420,1
2023-06-10,Product B,144,175,130,144,130,260.0,50,2880,1
2023-06-10,Product C,83,197,103,83,103,154.5,50,1245,1
2023-06-10,Product D,100,191,68,100,68,204.00000000000003,50,3000,1
2023-06-10,Product E,139,205,57,139,57,142.5,50,3475,1
2023-06-11,Product A,59,205,53,59,53,53.00000000000001,50,590,1
2023-06-11,Product B,130,221,139,130,139,278.0,50,2600,1
2023-06-11,Product C,103,198,92,103,92,138.00000000000003,50,1545,1
2023-06-11,Product D,68,176,92,68,92,276.00000000000006,50,2040,1
2023-06-11,Product E,57,182,150,57,150,375.0,50,1425,1
2023-06-12,Product A,53,182,92,53,92,92.00000000000001,50,530,1
2023-06-12,Product B,139,180,51,139,51,102.00000000000001,50,2780,1
2023-06-12,Product C,92,203,66,92,66,99.00000000000001,50,1380,1
2023-06-12,Product D,92,170,53,92,53,159.00000000000003,50,2760,1
2023-06-12,Product E,150,167,109,150,109,272.5,50,3750,1
2023-06-13,Product A,92,192,63,92,63,63.00000000000001,50,920,1
2023-06-13,Product B,51,213,57,51,57,114.0,50,1020,1
2023-06-13,Product C,66,212,85,66,85,127.5,50,990,1
2023-06-13,Product D,53,211,68,53,68,204.00000000000003,50,1590,1
2023-06-13,Product E,109,207,149,109,149,372.5,50,2725,1
2023-06-14,Product A,63,218,149,63,149,149.0,50,630,1
2023-06-14,Product B,57,176,61,57,61,122.00000000000001,50,1140,1
2023-06-14,Product C,85,205,141,85,141,211.50000000000003,50,1275,1
2023-06-14,Product D,68,198,135,68,135,405.0,50,2040,1
2023-06-14,Product E,149,186,96,149,96,240.00000000000003,50,3725,1
2023-06-15,Product A,149,215,61,149,61,61.00000000000001,50,1490,1
2023-06-15,Product B,61,201,140,61,140,280.0,50,1220,1
2023-06-15,Product C,141,211,99,141,99,148.5,50,2115,1
2023-06-15,Product D,135,165,101,135,101,303.00000000000006,50,4050,1
2023-06-15,Product E,96,215,75,96,75,187.5,50,2400,1
2023-06-16,Product A,61,214,72,61,72,72.0,50,610,1
2023-06-16,Product B,140,183,115,140,115,230.0,50,2800,1
2023-06-16,Product C,99,212,129,99,129,193.5,50,1485,1
2023-06-16,Product D,101,215,57,101,57,171.0,50,3030,1
2023-06-16,Product E,75,195,110,75,110,275.0,50,1875,1
2023-06-17,Product A,72,207,99,72,99,99.0,50,720,1
2023-06-17,Product B,115,196,71,115,71,142.0,50,2300,1
2023-06-17,Product C,129,207,102,129,102,153.00000000000003,50,1935,1
2023-06-17,Product D,57,220,123,57,123,369.0,50,1710,1
2023-06-17,Product E,110,215,142,110,142,355.0,50,2750,1
2023-06-18,Product A,99,232,111,99,111,111.00000000000001,50,990,1
