Date,Product,Starting Inventory,Demand,Order Quantity,Sold Quantity,Ending Inventory,Holding Cost,Ordering Cost,Sales,Stock Out
2024-03-24,Product C,243,168,365,168,440,660.0,50,2520,0
2024-03-24,Product D,179,167,365,167,377,1131.0,50,5010,0
2024-03-24,Product E,395,198,0,198,197,492.50000000000006,0,4950,0
2024-03-25,Product A,191,177,365,177,379,379.0,50,1770,0
2024-03-25,Product B,515,163,0,163,352,704.0,0,3260,0
2024-03-25,Product C,440,157,0,157,283,424.5,0,2355,0
2024-03-25,Product D,377,149,0,149,228,684.0,0,4470,0
2024-03-25,Product E,197,143,365,143,419,1047.5000000000002,50,3575,0
2024-03-26,Product A,379,157,0,157,222,222.00000000000003,0,1570,0
2024-03-26,Product B,352,202,365,202,515,1030.0,50,4040,0
2024-03-26,Product C,283,196,365,196,452,678.0,50,2940,0
2024-03-26,Product D,228,180,365,180,413,1239.0000000000002,50,5400,0
2024-03-26,Product E,419,160,0,160,259,647.5,0,4000,0
2024-03-27,Product A,222,189,365,189,398,398.00000000000006,50,1890,0
2024-03-27,Product B,515,227,0,227,288,576.0,0,4540,0
2024-03-27,Product C,452,167,0,167,285,427.5,0,2505,0
2024-03-27,Product D,413,201,0,201,212,636.0000000000001,0,6030,0
2024-03-27,Product E,259,163,365,163,461,1152.5,50,4075,0
2024-03-28,Product A,398,141,0,141,257,257.0,0,1410,0
2024-03-28,Product B,288,160,365,160,493,986.0000000000001,50,3200,0
2024-03-28,Product C,285,189,365,189,461,691.5,50,2835,0
2024-03-28,Product D,212,151,365,151,426,1278.0,50,4530,0
2024-03-28,Product E,461,210,0,210,251,627.5,0,5250,0
2024-03-29,Product A,257,177,365,177,445,445.0,50,1770,0
2024-03-29,Product B,493,182,0,182,311,622.0,0,3640,0
2024-03-29,Product C,461,189,0,189,272,408.00000000000006,0,2835,0
2024-03-29,Product D,426,153,0,153,273,819.0,0,4590,0
2024-03-29,Product E,251,160,365,160,456,1140.0,50,4000,0
2024-03-30,Product A,445,186,0,186,259,259.0,0,1860,0
2024-03-30,Product B,311,182,365,182,494,988.0000000000001,50,3640,0
2024-03-30,Product C,272,155,365,155,482,723.0,50,2325,0
2024-03-30,Product D,273,186,365,186,452,1356.0,50,5580,0
2024-03-30,Product E,456,226,0,226,230,575.0,0,5650,0
2024-03-31,Product A,259,135,365,135,489,489.00000000000006,50,1350,0
2024-03-31,Product B,494,192,0,192,302,604.0,0,3840,0
2024-03-31,Product C,482,159,0,159,323,484.50000000000006,0,2385,0
2024-03-31,Product D,452,187,0,187,265,795.0,0,5610,0
2024-03-31,Product E,230,157,365,157,438,1095.0,50,3925,0
2024-04-01,Product A,489,210,0,210,279,279.0,0,2100,0
2024-04-01,Product B,302,220,365,220,447,894.0,50,4400,0
2024-04-01,Product C,323,187,365,187,501,751.5,50,2805,0
2024-04-01,Product D,265,159,365,159,471,1413.0,50,4770,0
2024-04-01,Product E,438,178,0,178,260,650.0,0,4450,0
2024-04-02,Product A,279,188,365,188,456,456.0,50,1880,0
2024-04-02,Product B,447,219,0,219,228,456.0,0,4380,0
2024-04-02,Product C,501,166,0,166,335,502.5,0,2490,0
2024-04-02,Product D,471,193,0,193,278,834.0,0,5790,0
2024-04-02,Product E,260,172,365,172,453,1132.5,50,4300,0
2024-04-03,Product A,456,211,0,211,245,245.0,0,2110,0
2024-04-03,Product B,228,180,365,180,413,826.0000000000001,50,3600,0
2024-04-03,Product C,335,206,365,206,494,741.0000000000001,50,3090,0
2024-04-03,Product D,278,191,365,191,452,1356.0,50,5730,0
2024-04-03,Product E,453,169,0,169,284,710.0,0,4225,0
2024-04-04,Product A,245,203,365,203,407,407.0,50,2030,0
2024-04-04,Product B,413,208,0,208,205,410.0,0,4160,0
2024-04-04,Product C,494,203,0,203,291,436.5,0,3045,0
2024-04-04,Product D,452,207,0,207,245,735.0,0,6210,0
2024-04-04,Product E,284,176,365,176,473,1182.5,50,4400,0
2024-04-05,Product A,407,194,0,194,213,213.0,0,1940,0
2024-04-05,Product B,205,151,365,151,419,838.0000000000001,50,3020,0
2024-04-05,Product C,291,166,365,166,490,735.0,50,2490,0
2024-04-05,Product D,245,156,365,156,454,1362.0000000000002,50,4680,0
2024-04-05,Product E,473,181,0,181,292,730.0000000000001,0,4525,0
2024-04-06,Product A,213,200,365,200,378,378.00000000000006,50,2000,0
2024-04-06,Product B,419,163,0,163,256,512.0,0,3260,0
2024-04-06,Product C,490,178,0,178,312,468.00000000000006,0,2670,0
2024-04-06,Product D,454,183,0,183,271,813.0,0,5490,0
2024-04-06,Product E,292,203,365,203,454,1135.0000000000002,50,5075,0
2024-04-07,Product A,378,193,0,193,185,185.0,0,1930,0
2024-04-07,Product B,256,192,365,192,429,858.0000000000001,50,3840,0
2024-04-07,Product C,312,199,365,199,478,717.0000000000001,50,2985,0
2024-04-07,Product D,271,205,365,205,431,1293.0,50,6150,0
2024-04-07,Product E,454,203,0,203,251,627.5,0,5075,0
2024-04-08,Product A,185,217,365,185,365,365.0,50,1850,1
2024-04-08,Product B,429,220,0,220,209,418.00000000000006,0,4400,0
2024-04-08,Product C,478,193,0,193,285,427.5,0,2895,0
2024-04-08,Product D,431,211,0,211,220,660.0,0,6330,0
2024-04-08,Product E,251,185,365,185,431,1077.5,50,4625,0
2024-04-09,Product A,365,176,0,176,189,189.00000000000003,0,1760,0
2024-04-09,Product B,209,212,365,209,365,730.0,50,4180,1
2024-04-09,Product C,285,222,365,222,428,642.0000000000001,50,3330,0
2024-04-09,Product D,220,209,365,209,376,1128.0,50,6270,0
2024-04-09,Product E,431,182,0,182,249,622.5,0,4550,0
2024-04-10,Product A,189,176,365,176,378,378.00000000000006,50,1760,0
2024-04-10,Product B,365,209,365,209,521,1042.0,50,4180,0
2024-04-10,Product C,428,206,0,206,222,333.00000000000006,0,3090,0
2024-04-10,Product D,376,192,0,192,184,552.0000000000001,0,5760,0
2024-04-10,Product E,249,198,365,198,416,1040.0,50,4950,0
2024-04-11,Product A,378,176,0,176,202,202.00000000000003,0,1760,0
2024-04-11,Product B,521,177,0,177,344,688.0,0,3540,0
2024-04-11,Product C,222,234,365,222,365,547.5,50,3330,1
2024-04-11,Product D,184,234,365,184,365,1095.0,50,5520,1
2024-04-11,Product E,416,201,0,201,215,537.5,0,5025,0
2024-04-12,Product A,202,232,365,202,365,365.0,50,2020,1
2024-04-12,Product B,344,219,365,219,490,980.0,50,4380,0
2024-04-12,Product C,365,194,0,194,171,256.5,0,2910,0
2024-04-12,Product D,365,224,365,224,506,1518.0,50,6720,0
2024-04-12,Product E,215,189,365,189,391,977.5,50,4725,0
2024-04-13,Product A,365,197,365,197,533,533.0,50,1970,0
2024-04-13,Product B,490,221,0,221,269,538.0,0,4420,0
2024-04-13,Product C,171,231,365,171,365,547.5,50,2565,1
2024-04-13,Product D,506,230,0,230,276,828.0,0,6900,0
2024-04-13,Product E,391,192,0,192,199,497.50000000000006,0,4800,0
2024-04-14,Product A,533,144,0,144,389,389.00000000000006,0,1440,0
2024-04-14,Product B,269,191,365,191,443,886.0000000000001,50,3820,0
2024-04-14,Product C,365,211,365,211,519,778.5000000000001,50,3165,0
2024-04-14,Product D,276,204,365,204,437,1311.0,50,6120,0
2024-04-14,Product E,199,170,365,170,394,985.0000000000001,50,4250,0
2024-04-15,Product A,389,205,0,205,184,184.00000000000003,0,2050,0
2024-04-15,Product B,443,216,0,216,227,454.00000000000006,0,4320,0
2024-04-15,Product C,519,193,0,193,326,489.0,0,2895,0
2024-04-15,Product D,437,186,0,186,251,753.0,0,5580,0
2024-04-15,Product E,394,209,0,209,185,462.5,0,5225,0
2024-04-16,Product A,184,212,365,184,365,365.0,50,1840,1
2024-04-16,Product B,227,186,365,186,406,812.0,50,3720,0
2024-04-16,Product C,326,215,365,215,476,714.0,50,3225,0
2024-04-16,Product D,251,218,365,218,398,1194.0000000000002,50,6540,0
2024-04-16,Product E,185,209,365,185,365,912.5,50,4625,1
2024-04-17,Product A,365,209,365,209,521,521.0,50,2090,0
2024-04-17,Product B,406,193,0,193,213,426.0,0,3860,0
2024-04-17,Product C,476,200,0,200,276,414.0,0,3000,0
2024-04-17,Product D,398,211,0,211,187,561.0,0,6330,0
2024-04-17,Product E,365,218,365,218,512,1280.0,50,5450,0
2024-04-18,Product A,521,242,0,242,279,279.0,0,2420,0
2024-04-18,Product B,213,229,365,213,365,730.0,50,4260,1
2024-04-18,Product C,276,173,365,173,468,702.0000000000001,50,2595,0
2024-04-18,Product D,187,214,365,187,365,1095.0,50,5610,1
2024-04-18,Product E,512,237,0,237,275,687.5,0,5925,0
2024-04-19,Product A,279,234,365,234,410,410.0,50,2340,0
2024-04-19,Product B,365,200,365,200,530,1060.0,50,4000,0
2024-04-19,Product C,468,178,0,178,290,435.0,0,2670,0
2024-04-19,Product D,365,188,0,188,177,531.0,0,5640,0
2024-04-19,Product E,275,190,365,190,450,1125.0,50,4750,0
2024-04-20,Product A,410,231,0,231,179,179.00000000000003,0,2310,0
2024-04-20,Product B,530,196,0,196,334,668.0,0,3920,0
2024-04-20,Product C,290,189,365,189,466,699.0,50,2835,0
2024-04-20,Product D,177,204,365,177,365,1095.0,50,5310,1
2024-04-20,Product E,450,190,0,190,260,650.0,0,4750,0
2024-04-21,Product A,179,239,365,179,365,365.0,50,1790,1
2024-04-21,Product B,334,266,365,266,433,866.0000000000001,50,5320,0
2024-04-21,Product C,466,192,0,192,274,411.00000000000006,0,2880,0
2024-04-21,Product D,365,176,0,176,189,567.0000000000001,0,5280,0
2024-04-21,Product E,260,207,365,207,418,1045.0,50,5175,0
2024-04-22,Product A,365,199,365,199,531,531.0,50,1990,0
2024-04-22,Product B,433,216,0,216,217,434.00000000000006,0,4320,0
2024-04-22,Product C,274,220,365,220,419,628.5000000000001,50,3300,0
2024-04-22,Product D,189,193,365,189,365,1095.0,50,5670,1
2024-04-22,Product E,418,222,0,222,196,490.00000000000006,0,5550,0
2024-04-23,Product A,531,216,0,216,315,315.0,0,2160,0
2024-04-23,Product B,217,243,365,217,365,730.0,50,4340,1
2024-04-23,Product C,419,213,0,213,206,309.0,0,3195,0
2024-04-23,Product D,365,216,365,216,514,1542.0000000000002,50,6480,0
2024-04-23,Product E,196,210,365,196,365,912.5,50,4900,1
2024-04-24,Product A,315,244,365,244,436,436.0,50,2440,0
2024-04-24,Product B,365,227,365,227,503,1006.0000000000001,50,4540,0
2024-04-24,Product C,206,200,365,200,371,556.5,50,3000,0
2024-04-24,Product D,514,233,0,233,281,843.0,0,6990,0
2024-04-24,Product E,365,185,0,185,180,450.0,0,4625,0
2024-04-25,Product A,436,207,0,207,229,229.00000000000003,0,2070,0
2024-04-25,Product B,503,247,0,247,256,512.0,0,4940,0
2024-04-25,Product C,371,206,365,206,530,795.0,50,3090,0
2024-04-25,Product D,281,232,365,232,414,1242.0000000000002,50,6960,0
2024-04-25,Product E,180,209,365,180,365,912.5,50,4500,1
2024-04-26,Product A,229,186,365,186,408,408.00000000000006,50,1860,0
2024-04-26,Product B,256,172,365,172,449,898.0000000000001,50,3440,0
2024-04-26,Product C,530,242,0,242,288,432.0,0,3630,0
2024-04-26,Product D,414,218,0,218,196,588.0,0,6540,0
2024-04-26,Product E,365,226,365,226,504,1260.0000000000002,50,5650,0
2024-04-27,Product A,408,211,0,211,197,197.00000000000003,0,2110,0
2024-04-27,Product B,449,243,0,243,206,412.0,0,4860,0
2024-04-27,Product C,288,201,365,201,452,678.0,50,3015,0
2024-04-27,Product D,196,237,365,196,365,1095.0,50,5880,1
2024-04-27,Product E,504,200,0,200,304,760.0,0,5000,0
2024-04-28,Product A,197,242,365,197,365,365.0,50,1970,1
2024-04-28,Product B,206,259,365,206,365,730.0,50,4120,1
2024-04-28,Product C,452,216,0,216,236,354.0,0,3240,0
2024-04-28,Product D,365,233,365,233,497,1491.0,50,6990,0
2024-04-28,Product E,304,225,365,225,444,1110.0000000000002,50,5625,0
2024-04-29,Product A,365,220,365,220,510,510.0,50,2200,0
2024-04-29,Product B,365,242,365,242,488,976.0000000000001,50,4840,0
2024-04-29,Product C,236,190,365,190,411,616.5,50,2850,0
2024-04-29,Product D,497,260,0,260,237,711.0000000000001,0,7800,0
2024-04-29,Product E,444,208,0,208,236,590.0,0,5200,0
2024-04-30,Product A,510,208,0,208,302,302.0,0,2080,0
2024-04-30,Product B,488,232,0,232,256,512.0,0,4640,0
2024-04-30,Product C,411,185,0,185,226,339.0,0,2775,0
2024-04-30,Product D,237,212,365,212,390,1170.0,50,6360,0
2024-04-30,Product E,236,185,365,185,416,1040.0,50,4625,0
2024-05-01,Product A,302,204,365,204,463,463.00000000000006,50,2040,0
2024-05-01,Product B,256,177,365,177,444,888.0000000000001,50,3540,0
2024-05-01,Product C,226,230,365,226,365,547.5,50,3390,1
2024-05-01,Product D,390,193,0,193,197,591.0000000000001,0,5790,0
2024-05-01,Product E,416,224,0,224,192,480.00000000000006,0,5600,0
2024-05-02,Product A,463,218,0,218,245,245.0,0,2180,0
2024-05-02,Product B,444,191,0,191,253,506.0,0,3820,0
2024-05-02,Product C,365,204,365,204,526,789.0,50,3060,0
2024-05-02,Product D,197,224,365,197,365,1095.0,50,5910,1
2024-05-02,Product E,192,178,365,178,379,947.5,50,4450,0
2024-05-03,Product A,245,225,365,225,385,385.0,50,2250,0
2024-05-03,Product B,253,194,365,194,424,848.0000000000001,50,3880,0
2024-05-03,Product C,526,196,0,196,330,495.0,0,2940,0
2024-05-03,Product D,365,181,0,181,184,552.0000000000001,0,5430,0
2024-05-03,Product E,379,242,365,242,502,1255.0,50,6050,0
2024-05-04,Product A,385,265,365,265,485,485.0,50,2650,0
2024-05-04,Product B,424,149,0,149,275,550.0,0,2980,0
2024-05-04,Product C,330,190,365,190,505,757.5,50,2850,0
2024-05-04,Product D,184,183,365,183,366,1098.0,50,5490,0
2024-05-04,Product E,502,196,0,196,306,765.0,0,4900,0
2024-05-05,Product A,485,218,0,218,267,267.0,0,2180,0
2024-05-05,Product B,275,199,365,199,441,882.0,50,3980,0
2024-05-05,Product C,505,245,0,245,260,390.0,0,3675,0
2024-05-05,Product D,366,229,365,229,502,1506.0,50,6870,0
2024-05-05,Product E,306,194,365,194,477,1192.5,50,4850,0
2024-05-06,Product A,267,207,365,207,425,425.0,50,2070,0
2024-05-06,Product B,441,225,0,225,216,432.0,0,4500,0
2024-05-06,Product C,260,210,365,210,415,622.5,50,3150,0
2024-05-06,Product D,502,235,0,235,267,801.0000000000001,0,7050,0
2024-05-06,Product E,477,219,0,219,258,645.0,0,5475,0
2024-05-07,Product A,425,229,0,229,196,196.0,0,2290,0
2024-05-07,Product B,216,203,365,203,378,756.0000000000001,50,4060,0
2024-05-07,Product C,415,183,0,183,232,348.00000000000006,0,2745,0
2024-05-07,Product D,267,191,365,191,441,1323.0,50,5730,0
2024-05-07,Product E,258,233,365,233,390,975.0,50,5825,0
2024-05-08,Product A,196,238,365,196,365,365.0,50,1960,1
2024-05-08,Product B,378,234,365,234,509,1018.0000000000001,50,4680,0
2024-05-08,Product C,232,215,365,215,382,573.0,50,3225,0
2024-05-08,Product D,441,236,0,236,205,615.0,0,7080,0
2024-05-08,Product E,390,213,0,213,177,442.5,0,5325,0
2024-05-09,Product A,365,180,0,180,185,185.0,0,1800,0
2024-05-09,Product B,509,239,0,239,270,540.0,0,4780,0
2024-05-09,Product C,382,229,365,229,518,777.0000000000001,50,3435,0
2024-05-09,Product D,205,205,365,205,365,1095.0,50,6150,0
2024-05-09,Product E,177,218,365,177,365,912.5,50,4425,1
2024-05-10,Product A,185,215,365,185,365,365.0,50,1850,1
2024-05-10,Product B,270,212,365,212,423,846.0000000000001,50,4240,0
2024-05-10,Product C,518,228,0,228,290,435.0,0,3420,0
2024-05-10,Product D,365,217,365,217,513,1539.0000000000002,50,6510,0
2024-05-10,Product E,365,190,0,190,175,437.5,0,4750,0
2024-05-11,Product A,365,208,365,208,522,522.0,50,2080,0
2024-05-11,Product B,423,257,365,257,531,1062.0,50,5140,0
2024-05-11,Product C,290,215,365,215,440,660.0,50,3225,0
2024-05-11,Product D,513,197,0,197,316,948.0,0,5910,0
2024-05-11,Product E,175,215,365,175,365,912.5,50,4375,1
2024-05-12,Product A,522,235,0,235,287,287.0,0,2350,0
2024-05-12,Product B,531,192,0,192,339,678.0,0,3840,0
2024-05-12,Product C,440,205,0,205,235,352.5,0,3075,0
2024-05-12,Product D,316,217,365,217,464,1392.0000000000002,50,6510,0
2024-05-12,Product E,365,223,365,223,507,1267.5,50,5575,0
2024-05-13,Product A,287,231,365,231,421,421.0,50,2310,0
2024-05-13,Product B,339,207,365,207,497,994.0,50,4140,0
2024-05-13,Product C,235,241,365,235,365,547.5,50,3525,1
2024-05-13,Product D,464,229,0,229,235,705.0,0,6870,0
2024-05-13,Product E,507,196,0,196,311,777.5,0,4900,0
2024-05-14,Product A,421,206,0,206,215,215.0,0,2060,0
2024-05-14,Product B,497,199,0,199,298,596.0,0,3980,0
2024-05-14,Product C,365,209,365,209,521,781.5,50,3135,0
2024-05-14,Product D,235,212,365,212,388,1164.0000000000002,50,6360,0
2024-05-14,Product E,311,220,365,220,456,1140.0,50,5500,0
2024-05-15,Product A,215,239,365,215,365,365.0,50,2150,1
2024-05-15,Product B,298,214,365,214,449,898.0000000000001,50,4280,0
2024-05-15,Product C,521,176,0,176,345,517.5,0,2640,0
2024-05-15,Product D,388,222,365,222,531,1593.0,50,6660,0
2024-05-15,Product E,456,180,0,180,276,690.0,0,4500,0
2024-05-16,Product A,365,212,365,212,518,518.0,50,2120,0
2024-05-16,Product B,449,228,0,228,221,442.0,0,4560,0
2024-05-16,Product C,345,231,365,231,479,718.5000000000001,50,3465,0
2024-05-16,Product D,531,232,0,232,299,897.0000000000001,0,6960,0
2024-05-16,Product E,276,204,365,204,437,1092.5,50,5100,0
2024-05-17,Product A,518,232,0,232,286,286.0,0,2320,0
2024-05-17,Product B,221,199,365,199,387,774.0,50,3980,0
2024-05-17,Product C,479,228,0,228,251,376.5,0,3420,0
2024-05-17,Product D,299,219,365,219,445,1335.0,50,6570,0
2024-05-17,Product E,437,227,0,227,210,525.0,0,5675,0
2024-05-18,Product A,286,216,365,216,435,435.0,50,2160,0
2024-05-18,Product B,387,222,365,222,530,1060.0,50,4440,0
2024-05-18,Product C,251,245,365,245,371,556.5,50,3675,0
2024-05-18,Product D,445,245,0,245,200,600.0,0,7350,0
2024-05-18,Product E,210,231,365,210,365,912.5,50,5250,1
2024-05-19,Product A,435,211,0,211,224,224.00000000000003,0,2110,0
2024-05-19,Product B,530,260,0,260,270,540.0,0,5200,0
2024-05-19,Product C,371,238,365,238,498,747.0000000000001,50,3570,0
2024-05-19,Product D,200,179,365,179,386,1158.0,50,5370,0
2024-05-19,Product E,365,252,365,252,478,1195.0,50,6300,0
2024-05-20,Product A,224,281,365,224,365,365.0,50,2240,1
2024-05-20,Product B,270,256,365,256,379,758.0,50,5120,0
2024-05-20,Product C,498,232,0,232,266,399.0,0,3480,0
2024-05-20,Product D,386,204,0,204,182,546.0,0,6120,0
2024-05-20,Product E,478,252,0,252,226,565.0,0,6300,0
2024-05-21,Product A,365,270,365,270,460,460.0,50,2700,0
2024-05-21,Product B,379,245,365,245,499,998.0000000000001,50,4900,0
2024-05-21,Product C,266,197,365,197,434,651.0000000000001,50,2955,0
2024-05-21,Product D,182,197,365,182,365,1095.0,50,5460,1
2024-05-21,Product E,226,213,365,213,378,945.0000000000001,50,5325,0
2024-05-22,Product A,460,230,0,230,230,230.0,0,2300,0
2024-05-22,Product B,499,222,0,222,277,554.0,0,4440,0
2024-05-22,Product C,434,276,365,276,523,784.5000000000001,50,4140,0
2024-05-22,Product D,365,198,365,198,532,1596.0,50,5940,0
2024-05-22,Product E,378,206,0,206,172,430.0,0,5150,0
2024-05-23,Product A,230,199,365,199,396,396.0,50,1990,0
2024-05-23,Product B,277,221,365,221,421,842.0,50,4420,0
2024-05-23,Product C,523,253,0,253,270,405.0,0,3795,0
2024-05-23,Product D,532,239,0,239,293,879.0,0,7170,0
2024-05-23,Product E,172,223,365,172,365,912.5,50,4300,1
2024-05-24,Product A,396,211,0,211,185,185.0,0,2110,0
2024-05-24,Product B,421,250,0,250,171,342.0,0,5000,0
2024-05-24,Product C,270,239,365,239,396,594.0,50,3585,0
2024-05-24,Product D,293,253,365,253,405,1215.0,50,7590,0
2024-05-24,Product E,365,250,365,250,480,1200.0,50,6250,0
2024-05-25,Product A,185,257,365,185,365,365.0,50,1850,1
2024-05-25,Product B,171,199,365,171,365,730.0,50,3420,1
2024-05-25,Product C,396,223,0,223,173,259.5,0,3345,0
2024-05-25,Product D,405,264,365,264,506,1518.0,50,7920,0
2024-05-25,Product E,480,217,0,217,263,657.5,0,5425,0
2024-05-26,Product A,365,183,0,183,182,182.0,0,1830,0
2024-05-26,Product B,365,217,365,217,513,1026.0,50,4340,0
2024-05-26,Product C,173,233,365,173,365,547.5,50,2595,1
2024-05-26,Product D,506,255,0,255,251,753.0,0,7650,0
2024-05-26,Product E,263,227,365,227,401,1002.5,50,5675,0
2024-05-27,Product A,182,230,365,182,365,365.0,50,1820,1
2024-05-27,Product B,513,205,0,205,308,616.0,0,4100,0
2024-05-27,Product C,365,271,365,271,459,688.5000000000001,50,4065,0
2024-05-27,Product D,251,226,365,226,390,1170.0,50,6780,0
2024-05-27,Product E,401,205,0,205,196,490.00000000000006,0,5125,0
2024-05-28,Product A,365,224,365,224,506,506.0,50,2240,0
2024-05-28,Product B,308,212,365,212,461,922.0,50,4240,0
2024-05-28,Product C,459,208,0,208,251,376.5,0,3120,0
2024-05-28,Product D,390,247,365,247,508,1524.0000000000002,50,7410,0
2024-05-28,Product E,196,250,365,196,365,912.5,50,4900,1
2024-05-29,Product A,506,244,0,244,262,262.0,0,2440,0
2024-05-29,Product B,461,217,0,217,244,488.00000000000006,0,4340,0
2024-05-29,Product C,251,272,365,251,365,547.5,50,3765,1
2024-05-29,Product D,508,203,0,203,305,915.0,0,6090,0
2024-05-29,Product E,365,232,365,232,498,1245.0,50,5800,0
2024-05-30,Product A,262,260,365,260,367,367.0,50,2600,0
2024-05-30,Product B,244,267,365,244,365,730.0,50,4880,1
2024-05-30,Product C,365,232,365,232,498,747.0000000000001,50,3480,0
2024-05-30,Product D,305,233,365,233,437,1311.0,50,6990,0
2024-05-30,Product E,498,243,0,243,255,637.5,0,6075,0
2024-05-31,Product A,367,222,365,222,510,510.0,50,2220,0
2024-05-31,Product B,365,230,365,230,500,1000.0,50,4600,0
2024-05-31,Product C,498,226,0,226,272,408.00000000000006,0,3390,0
2024-05-31,Product D,437,258,0,258,179,537.0000000000001,0,7740,0
2024-05-31,Product E,255,244,365,244,376,940.0,50,6100,0
2024-06-01,Product A,510,178,0,178,332,332.0,0,1780,0
2024-06-01,Product B,500,181,0,181,319,638.0,0,3620,0
2024-06-01,Product C,272,193,365,193,444,666.0000000000001,50,2895,0
2024-06-01,Product D,179,198,365,179,365,1095.0,50,5370,1
2024-06-01,Product E,376,179,0,179,197,492.50000000000006,0,4475,0
2024-06-02,Product A,332,167,365,167,530,530.0,50,1670,0
2024-06-02,Product B,319,176,365,176,508,1016.0000000000001,50,3520,0
2024-06-02,Product C,444,178,0,178,266,399.0,0,2670,0
2024-06-02,Product D,365,208,365,208,522,1566.0,50,6240,0
2024-06-02,Product E,197,188,365,188,374,935.0,50,4700,0
2024-06-03,Product A,530,185,0,185,345,345.0,0,1850,0
2024-06-03,Product B,508,213,0,213,295,590.0,0,4260,0
2024-06-03,Product C,266,199,365,199,432,648.0,50,2985,0
2024-06-03,Product D,522,187,0,187,335,1005.0,0,5610,0
2024-06-03,Product E,374,185,0,185,189,472.50000000000006,0,4625,0
2024-06-04,Product A,345,187,365,187,523,523.0,50,1870,0
2024-06-04,Product B,295,212,365,212,448,896.0000000000001,50,4240,0
2024-06-04,Product C,432,189,0,189,243,364.5,0,2835,0
2024-06-04,Product D,335,171,365,171,529,1587.0000000000002,50,5130,0
2024-06-04,Product E,189,209,365,189,365,912.5,50,4725,1
2024-06-05,Product A,523,174,0,174,349,349.0,0,1740,0
2024-06-05,Product B,448,193,0,193,255,510.0,0,3860,0
2024-06-05,Product C,243,179,365,179,429,643.5000000000001,50,2685,0
2024-06-05,Product D,529,186,0,186,343,1029.0000000000002,0,5580,0
2024-06-05,Product E,365,198,365,198,532,1330.0,50,4950,0
2024-06-06,Product A,349,170,0,170,179,179.00000000000003,0,1700,0
2024-06-06,Product B,255,177,365,177,443,886.0000000000001,50,3540,0
2024-06-06,Product C,429,198,0,198,231,346.5,0,2970,0
2024-06-06,Product D,343,184,365,184,524,1572.0000000000002,50,5520,0
2024-06-06,Product E,532,196,0,196,336,840.0,0,4900,0
2024-06-07,Product A,179,209,365,179,365,365.0,50,1790,1
2024-06-07,Product B,443,201,0,201,242,484.00000000000006,0,4020,0
2024-06-07,Product C,231,185,365,185,411,616.5,50,2775,0
2024-06-07,Product D,524,177,0,177,347,1041.0,0,5310,0
2024-06-07,Product E,336,214,365,214,487,1217.5,50,5350,0
2024-06-08,Product A,365,190,0,190,175,175.0,0,1900,0
2024-06-08,Product B,242,208,365,208,399,798.0000000000001,50,4160,0
2024-06-08,Product C,411,186,0,186,225,337.5,0,2790,0
2024-06-08,Product D,347,190,365,190,522,1566.0,50,5700,0
2024-06-08,Product E,487,210,0,210,277,692.5000000000001,0,5250,0
2024-06-09,Product A,175,191,365,175,365,365.0,50,1750,1
2024-06-09,Product B,399,203,0,203,196,392.0,0,4060,0
2024-06-09,Product C,225,189,365,189,401,601.5,50,2835,0
2024-06-09,Product D,522,160,0,160,362,1086.0,0,4800,0
2024-06-09,Product E,277,190,365,190,452,1130.0,50,4750,0
2024-06-10,Product A,365,170,0,170,195,195.0,0,1700,0
2024-06-10,Product B,196,189,365,189,372,744.0,50,3780,0
2024-06-10,Product C,401,194,0,194,207,310.50000000000006,0,2910,0
2024-06-10,Product D,362,215,365,215,512,1536.0,50,6450,0
2024-06-10,Product E,452,199,0,199,253,632.5,0,4975,0
2024-06-11,Product A,195,233,365,195,365,365.0,50,1950,1
2024-06-11,Product B,372,202,365,202,535,1070.0,50,4040,0
2024-06-11,Product C,207,193,365,193,379,568.5,50,2895,0
2024-06-11,Product D,512,201,0,201,311,933.0,0,6030,0
2024-06-11,Product E,253,195,365,195,423,1057.5,50,4875,0
2024-06-12,Product A,365,192,0,192,173,173.0,0,1920,0
2024-06-12,Product B,535,209,0,209,326,652.0,0,4180,0
2024-06-12,Product C,379,218,365,218,526,789.0,50,3270,0
2024-06-12,Product D,311,182,365,182,494,1482.0000000000002,50,5460,0
2024-06-12,Product E,423,188,0,188,235,587.5,0,4700,0
2024-06-13,Product A,173,197,365,173,365,365.0,50,1730,1
2024-06-13,Product B,326,212,365,212,479,958.0000000000001,50,4240,0
2024-06-13,Product C,526,199,0,199,327,490.50000000000006,0,2985,0
2024-06-13,Product D,494,178,0,178,316,948.0,0,5340,0
2024-06-13,Product E,235,188,365,188,412,1030.0,50,4700,0
2024-06-14,Product A,365,185,0,185,180,180.0,0,1850,0
2024-06-14,Product B,479,174,0,174,305,610.0,0,3480,0
2024-06-14,Product C,327,185,365,185,507,760.5,50,2775,0
2024-06-14,Product D,316,187,365,187,494,1482.0000000000002,50,5610,0
2024-06-14,Product E,412,206,0,206,206,515.0,0,5150,0
2024-06-15,Product A,180,196,365,180,365,365.0,50,1800,1
2024-06-15,Product B,305,188,365,188,482,964.0,50,3760,0
2024-06-15,Product C,507,194,0,194,313,469.5,0,2910,0
2024-06-15,Product D,494,195,0,195,299,897.0000000000001,0,5850,0
2024-06-15,Product E,206,197,365,197,374,935.0,50,4925,0
2024-06-16,Product A,365,205,365,205,525,525.0,50,2050,0
