Date,Product,Starting Inventory,Demand,Order Quantity,Sold Quantity,Ending Inventory,Holding Cost,Ordering Cost,Sales,Stock Out
2024-03-24,Product E,206,164,365,164,407,1017.5000000000001,50,4100,0
2024-03-25,Product A,528,176,0,176,352,352.0,0,1760,0
2024-03-25,Product B,344,180,365,180,529,1058.0,50,3600,0
2024-03-25,Product C,489,170,0,170,319,478.50000000000006,0,2550,0
2024-03-25,Product D,279,200,365,200,444,1332.0000000000002,50,6000,0
2024-03-25,Product E,407,178,0,178,229,572.5,0,4450,0
2024-03-26,Product A,352,170,0,170,182,182.0,0,1700,0
2024-03-26,Product B,529,154,0,154,375,750.0,0,3080,0
2024-03-26,Product C,319,200,365,200,484,726.0000000000001,50,3000,0
2024-03-26,Product D,444,181,0,181,263,789.0,0,5430,0
2024-03-26,Product E,229,176,365,176,418,1045.0,50,4400,0
2024-03-27,Product A,182,167,365,167,380,380.0,50,1670,0
2024-03-27,Product B,375,179,0,179,196,392.0,0,3580,0
2024-03-27,Product C,484,191,0,191,293,439.5,0,2865,0
2024-03-27,Product D,263,185,365,185,443,1329.0000000000002,50,5550,0
2024-03-27,Product E,418,169,0,169,249,622.5,0,4225,0
2024-03-28,Product A,380,160,0,160,220,220.0,0,1600,0
2024-03-28,Product B,196,158,365,158,403,806.0000000000001,50,3160,0
2024-03-28,Product C,293,187,365,187,471,706.5,50,2805,0
2024-03-28,Product D,443,173,0,173,270,810.0,0,5190,0
2024-03-28,Product E,249,174,365,174,440,1100.0,50,4350,0
2024-03-29,Product A,220,133,365,133,452,452.0,50,1330,0
2024-03-29,Product B,403,136,0,136,267,534.0,0,2720,0
2024-03-29,Product C,471,159,0,159,312,468.00000000000006,0,2385,0
2024-03-29,Product D,270,165,365,165,470,1410.0,50,4950,0
2024-03-29,Product E,440,159,0,159,281,702.5,0,3975,0
2024-03-30,Product A,452,178,0,178,274,274.0,0,1780,0
2024-03-30,Product B,267,187,365,187,445,890.0,50,3740,0
2024-03-30,Product C,312,165,365,165,512,768.0,50,2475,0
2024-03-30,Product D,470,175,0,175,295,885.0,0,5250,0
2024-03-30,Product E,281,196,365,196,450,1125.0,50,4900,0
2024-03-31,Product A,274,179,365,179,460,460.0,50,1790,0
2024-03-31,Product B,445,192,0,192,253,506.0,0,3840,0
2024-03-31,Product C,512,169,0,169,343,514.5000000000001,0,2535,0
2024-03-31,Product D,295,203,365,203,457,1371.0,50,6090,0
2024-03-31,Product E,450,176,0,176,274,685.0,0,4400,0
2024-04-01,Product A,460,160,0,160,300,300.0,0,1600,0
2024-04-01,Product B,253,205,365,205,413,826.0000000000001,50,4100,0
2024-04-01,Product C,343,220,365,220,488,732.0000000000001,50,3300,0
2024-04-01,Product D,457,209,0,209,248,744.0,0,6270,0
2024-04-01,Product E,274,186,365,186,453,1132.5,50,4650,0
2024-04-02,Product A,300,2500,365,300,365,365.0,50,3000,1
2024-04-02,Product B,413,2500,365,413,365,730.0,50,8260,1
2024-04-02,Product C,488,2500,365,488,365,547.5,50,7320,1
2024-04-02,Product D,248,2500,365,248,365,1095.0,50,7440,1
2024-04-02,Product E,453,2500,365,453,365,912.5,50,11325,1
2024-04-03,Product A,365,2200,365,365,365,365.0,50,3650,1
2024-04-03,Product B,365,2087,365,365,365,730.0,50,7300,1
2024-04-03,Product C,365,2012,365,365,365,547.5,50,5475,1
2024-04-03,Product D,365,2252,365,365,365,1095.0,50,10950,1
2024-04-03,Product E,365,2047,365,365,365,912.5,50,9125,1
2024-04-04,Product A,365,1835,365,365,365,365.0,50,3650,1
2024-04-04,Product B,365,1722,365,365,365,730.0,50,7300,1
2024-04-04,Product C,365,1647,365,365,365,547.5,50,5475,1
2024-04-04,Product D,365,1887,365,365,365,1095.0,50,10950,1
2024-04-04,Product E,365,1682,365,365,365,912.5,50,9125,1
2024-04-05,Product A,365,1470,365,365,365,365.0,50,3650,1
2024-04-05,Product B,365,1357,365,365,365,730.0,50,7300,1
2024-04-05,Product C,365,1282,365,365,365,547.5,50,5475,1
2024-04-05,Product D,365,1522,365,365,365,1095.0,50,10950,1
2024-04-05,Product E,365,1317,365,365,365,912.5,50,9125,1
2024-04-06,Product A,365,1105,365,365,365,365.0,50,3650,1
2024-04-06,Product B,365,992,365,365,365,730.0,50,7300,1
2024-04-06,Product C,365,917,365,365,365,547.5,50,5475,1
2024-04-06,Product D,365,1157,365,365,365,1095.0,50,10950,1
2024-04-06,Product E,365,952,365,365,365,912.5,50,9125,1
2024-04-07,Product A,365,740,365,365,365,365.0,50,3650,1
2024-04-07,Product B,365,627,365,365,365,730.0,50,7300,1
2024-04-07,Product C,365,552,365,365,365,547.5,50,5475,1
2024-04-07,Product D,365,792,365,365,365,1095.0,50,10950,1
2024-04-07,Product E,365,587,365,365,365,912.5,50,9125,1
2024-04-08,Product A,365,375,365,365,365,365.0,50,3650,1
2024-04-08,Product B,365,262,365,262,468,936.0000000000001,50,5240,0
2024-04-08,Product C,365,201,365,201,529,793.5000000000001,50,3015,0
2024-04-08,Product D,365,427,365,365,365,1095.0,50,10950,1
2024-04-08,Product E,365,247,365,247,483,1207.5,50,6175,0
2024-04-09,Product A,365,209,365,209,521,521.0,50,2090,0
2024-04-09,Product B,468,141,0,141,327,654.0,0,2820,0
2024-04-09,Product C,529,224,0,224,305,457.5,0,3360,0
2024-04-09,Product D,365,211,365,211,519,1557.0000000000002,50,6330,0
2024-04-09,Product E,483,199,0,199,284,710.0,0,4975,0
2024-04-10,Product A,521,231,0,231,290,290.0,0,2310,0
2024-04-10,Product B,327,223,365,223,469,938.0000000000001,50,4460,0
2024-04-10,Product C,305,225,365,225,445,667.5,50,3375,0
2024-04-10,Product D,519,177,0,177,342,1026.0,0,5310,0
2024-04-10,Product E,284,226,365,226,423,1057.5,50,5650,0
2024-04-11,Product A,290,224,365,224,431,431.0,50,2240,0
2024-04-11,Product B,469,190,0,190,279,558.0,0,3800,0
2024-04-11,Product C,445,169,0,169,276,414.0,0,2535,0
2024-04-11,Product D,342,187,365,187,520,1560.0,50,5610,0
2024-04-11,Product E,423,225,0,225,198,495.0,0,5625,0
2024-04-12,Product A,431,168,0,168,263,263.0,0,1680,0
2024-04-12,Product B,279,202,365,202,442,884.0,50,4040,0
2024-04-12,Product C,276,208,365,208,433,649.5000000000001,50,3120,0
2024-04-12,Product D,520,196,0,196,324,972.0,0,5880,0
2024-04-12,Product E,198,178,365,178,385,962.5,50,4450,0
2024-04-13,Product A,263,224,365,224,404,404.00000000000006,50,2240,0
2024-04-13,Product B,442,167,0,167,275,550.0,0,3340,0
2024-04-13,Product C,433,183,0,183,250,375.0,0,2745,0
2024-04-13,Product D,324,209,365,209,480,1440.0,50,6270,0
2024-04-13,Product E,385,192,0,192,193,482.5,0,4800,0
2024-04-14,Product A,404,187,0,187,217,217.00000000000003,0,1870,0
2024-04-14,Product B,275,195,365,195,445,890.0,50,3900,0
2024-04-14,Product C,250,207,365,207,408,612.0000000000001,50,3105,0
2024-04-14,Product D,480,188,0,188,292,876.0000000000001,0,5640,0
2024-04-14,Product E,193,165,365,165,393,982.5000000000001,50,4125,0
2024-04-15,Product A,217,228,365,217,365,365.0,50,2170,1
2024-04-15,Product B,445,223,0,223,222,444.00000000000006,0,4460,0
2024-04-15,Product C,408,234,0,234,174,261.00000000000006,0,3510,0
2024-04-15,Product D,292,198,365,198,459,1377.0000000000002,50,5940,0
2024-04-15,Product E,393,207,0,207,186,465.00000000000006,0,5175,0
2024-04-16,Product A,365,208,365,208,522,522.0,50,2080,0
2024-04-16,Product B,222,198,365,198,389,778.0000000000001,50,3960,0
2024-04-16,Product C,174,232,365,174,365,547.5,50,2610,1
2024-04-16,Product D,459,214,0,214,245,735.0,0,6420,0
2024-04-16,Product E,186,202,365,186,365,912.5,50,4650,1
2024-04-17,Product A,522,234,0,234,288,288.0,0,2340,0
2024-04-17,Product B,389,212,0,212,177,354.0,0,4240,0
2024-04-17,Product C,365,236,365,236,494,741.0000000000001,50,3540,0
2024-04-17,Product D,245,174,365,174,436,1308.0,50,5220,0
2024-04-17,Product E,365,193,0,193,172,430.0,0,4825,0
2024-04-18,Product A,288,216,365,216,437,437.0,50,2160,0
2024-04-18,Product B,177,229,365,177,365,730.0,50,3540,1
2024-04-18,Product C,494,196,0,196,298,447.0,0,2940,0
2024-04-18,Product D,436,210,0,210,226,678.0,0,6300,0
2024-04-18,Product E,172,218,365,172,365,912.5,50,4300,1
2024-04-19,Product A,437,228,0,228,209,209.00000000000003,0,2280,0
2024-04-19,Product B,365,201,365,201,529,1058.0,50,4020,0
2024-04-19,Product C,298,202,365,202,461,691.5,50,3030,0
2024-04-19,Product D,226,202,365,202,389,1167.0000000000002,50,6060,0
2024-04-19,Product E,365,212,365,212,518,1295.0,50,5300,0
2024-04-20,Product A,209,226,365,209,365,365.0,50,2090,1
2024-04-20,Product B,529,210,0,210,319,638.0,0,4200,0
2024-04-20,Product C,461,239,0,239,222,333.00000000000006,0,3585,0
2024-04-20,Product D,389,221,365,221,533,1599.0000000000002,50,6630,0
2024-04-20,Product E,518,223,0,223,295,737.5,0,5575,0
2024-04-21,Product A,365,187,0,187,178,178.0,0,1870,0
2024-04-21,Product B,319,208,365,208,476,952.0,50,4160,0
2024-04-21,Product C,222,202,365,202,385,577.5,50,3030,0
2024-04-21,Product D,533,180,0,180,353,1059.0000000000002,0,5400,0
2024-04-21,Product E,295,253,365,253,407,1017.5000000000001,50,6325,0
2024-04-22,Product A,178,227,365,178,365,365.0,50,1780,1
2024-04-22,Product B,476,186,0,186,290,580.0,0,3720,0
2024-04-22,Product C,385,208,0,208,177,265.5,0,3120,0
2024-04-22,Product D,353,230,365,230,488,1464.0000000000002,50,6900,0
2024-04-22,Product E,407,240,365,240,532,1330.0,50,6000,0
2024-04-23,Product A,365,193,0,193,172,172.0,0,1930,0
2024-04-23,Product B,290,213,365,213,442,884.0,50,4260,0
2024-04-23,Product C,177,189,365,177,365,547.5,50,2655,1
2024-04-23,Product D,488,185,0,185,303,909.0,0,5550,0
2024-04-23,Product E,532,244,0,244,288,720.0,0,6100,0
2024-04-24,Product A,172,223,365,172,365,365.0,50,1720,1
2024-04-24,Product B,442,210,0,210,232,464.00000000000006,0,4200,0
2024-04-24,Product C,365,214,365,214,516,774.0,50,3210,0
2024-04-24,Product D,303,206,365,206,462,1386.0,50,6180,0
2024-04-24,Product E,288,216,365,216,437,1092.5,50,5400,0
2024-04-25,Product A,365,219,365,219,511,511.0,50,2190,0
2024-04-25,Product B,232,227,365,227,370,740.0,50,4540,0
2024-04-25,Product C,516,210,0,210,306,459.0,0,3150,0
2024-04-25,Product D,462,217,0,217,245,735.0,0,6510,0
2024-04-25,Product E,437,208,0,208,229,572.5,0,5200,0
2024-04-26,Product A,511,235,0,235,276,276.0,0,2350,0
2024-04-26,Product B,370,217,365,217,518,1036.0,50,4340,0
2024-04-26,Product C,306,255,365,255,416,624.0,50,3825,0
2024-04-26,Product D,245,243,365,243,367,1101.0,50,7290,0
2024-04-26,Product E,229,196,365,196,398,995.0000000000001,50,4900,0
2024-04-27,Product A,276,218,365,218,423,423.00000000000006,50,2180,0
2024-04-27,Product B,518,197,0,197,321,642.0,0,3940,0
2024-04-27,Product C,416,234,0,234,182,273.0,0,3510,0
2024-04-27,Product D,367,206,365,206,526,1578.0,50,6180,0
2024-04-27,Product E,398,212,0,212,186,465.00000000000006,0,5300,0
2024-04-28,Product A,423,224,0,224,199,199.00000000000003,0,2240,0
2024-04-28,Product B,321,232,365,232,454,908.0000000000001,50,4640,0
2024-04-28,Product C,182,207,365,182,365,547.5,50,2730,1
2024-04-28,Product D,526,195,0,195,331,993.0,0,5850,0
2024-04-28,Product E,186,211,365,186,365,912.5,50,4650,1
2024-04-29,Product A,199,217,365,199,365,365.0,50,1990,1
2024-04-29,Product B,454,212,0,212,242,484.00000000000006,0,4240,0
2024-04-29,Product C,365,202,365,202,528,792.0000000000001,50,3030,0
2024-04-29,Product D,331,229,365,229,467,1401.0,50,6870,0
2024-04-29,Product E,365,247,365,247,483,1207.5,50,6175,0
2024-04-30,Product A,365,208,365,208,522,522.0,50,2080,0
2024-04-30,Product B,242,226,365,226,381,762.0,50,4520,0
2024-04-30,Product C,528,209,0,209,319,478.50000000000006,0,3135,0
2024-04-30,Product D,467,234,0,234,233,699.0,0,7020,0
2024-04-30,Product E,483,241,0,241,242,605.0000000000001,0,6025,0
2024-05-01,Product A,522,179,0,179,343,343.00000000000006,0,1790,0
2024-05-01,Product B,381,163,0,163,218,436.0,0,3260,0
2024-05-01,Product C,319,192,365,192,492,738.0,50,2880,0
2024-05-01,Product D,233,197,365,197,401,1203.0,50,5910,0
2024-05-01,Product E,242,170,365,170,437,1092.5,50,4250,0
2024-05-02,Product A,343,2500,365,343,365,365.0,50,3430,1
2024-05-02,Product B,218,2500,365,218,365,730.0,50,4360,1
2024-05-02,Product C,492,2500,365,492,365,547.5,50,7380,1
2024-05-02,Product D,401,2500,365,401,365,1095.0,50,12030,1
2024-05-02,Product E,437,2500,365,437,365,912.5,50,10925,1
2024-05-03,Product A,365,2157,365,365,365,365.0,50,3650,1
2024-05-03,Product B,365,2282,365,365,365,730.0,50,7300,1
2024-05-03,Product C,365,2008,365,365,365,547.5,50,5475,1
2024-05-03,Product D,365,2099,365,365,365,1095.0,50,10950,1
2024-05-03,Product E,365,2063,365,365,365,912.5,50,9125,1
2024-05-04,Product A,365,1792,365,365,365,365.0,50,3650,1
2024-05-04,Product B,365,1917,365,365,365,730.0,50,7300,1
2024-05-04,Product C,365,1643,365,365,365,547.5,50,5475,1
2024-05-04,Product D,365,1734,365,365,365,1095.0,50,10950,1
2024-05-04,Product E,365,1698,365,365,365,912.5,50,9125,1
2024-05-05,Product A,365,1427,365,365,365,365.0,50,3650,1
2024-05-05,Product B,365,1552,365,365,365,730.0,50,7300,1
2024-05-05,Product C,365,1278,365,365,365,547.5,50,5475,1
2024-05-05,Product D,365,1369,365,365,365,1095.0,50,10950,1
2024-05-05,Product E,365,1333,365,365,365,912.5,50,9125,1
2024-05-06,Product A,365,1062,365,365,365,365.0,50,3650,1
2024-05-06,Product B,365,1187,365,365,365,730.0,50,7300,1
2024-05-06,Product C,365,913,365,365,365,547.5,50,5475,1
2024-05-06,Product D,365,1004,365,365,365,1095.0,50,10950,1
2024-05-06,Product E,365,968,365,365,365,912.5,50,9125,1
2024-05-07,Product A,365,697,365,365,365,365.0,50,3650,1
2024-05-07,Product B,365,822,365,365,365,730.0,50,7300,1
2024-05-07,Product C,365,548,365,365,365,547.5,50,5475,1
2024-05-07,Product D,365,639,365,365,365,1095.0,50,10950,1
2024-05-07,Product E,365,603,365,365,365,912.5,50,9125,1
2024-05-08,Product A,365,332,365,332,398,398.00000000000006,50,3320,0
2024-05-08,Product B,365,457,365,365,365,730.0,50,7300,1
2024-05-08,Product C,365,205,365,205,525,787.5,50,3075,0
2024-05-08,Product D,365,274,365,274,456,1368.0,50,8220,0
2024-05-08,Product E,365,238,365,238,492,1230.0,50,5950,0
2024-05-09,Product A,398,237,365,237,526,526.0,50,2370,0
2024-05-09,Product B,365,221,365,221,509,1018.0000000000001,50,4420,0
2024-05-09,Product C,525,210,0,210,315,472.5,0,3150,0
2024-05-09,Product D,456,197,0,197,259,777.0000000000001,0,5910,0
2024-05-09,Product E,492,202,0,202,290,725.0,0,5050,0
2024-05-10,Product A,526,247,0,247,279,279.0,0,2470,0
2024-05-10,Product B,509,189,0,189,320,640.0,0,3780,0
2024-05-10,Product C,315,223,365,223,457,685.5,50,3345,0
2024-05-10,Product D,259,212,365,212,412,1236.0,50,6360,0
2024-05-10,Product E,290,222,365,222,433,1082.5,50,5550,0
2024-05-11,Product A,279,212,365,212,432,432.0,50,2120,0
2024-05-11,Product B,320,207,365,207,478,956.0000000000001,50,4140,0
2024-05-11,Product C,457,235,0,235,222,333.00000000000006,0,3525,0
2024-05-11,Product D,412,226,0,226,186,558.0,0,6780,0
2024-05-11,Product E,433,174,0,174,259,647.5,0,4350,0
2024-05-12,Product A,432,230,0,230,202,202.00000000000003,0,2300,0
2024-05-12,Product B,478,226,0,226,252,504.00000000000006,0,4520,0
2024-05-12,Product C,222,228,365,222,365,547.5,50,3330,1
2024-05-12,Product D,186,200,365,186,365,1095.0,50,5580,1
2024-05-12,Product E,259,230,365,230,394,985.0000000000001,50,5750,0
2024-05-13,Product A,202,192,365,192,375,375.0,50,1920,0
2024-05-13,Product B,252,237,365,237,380,760.0,50,4740,0
2024-05-13,Product C,365,215,365,215,515,772.5,50,3225,0
2024-05-13,Product D,365,212,365,212,518,1554.0000000000002,50,6360,0
2024-05-13,Product E,394,209,0,209,185,462.5,0,5225,0
2024-05-14,Product A,375,225,365,225,515,515.0,50,2250,0
2024-05-14,Product B,380,175,0,175,205,410.0,0,3500,0
2024-05-14,Product C,515,181,0,181,334,501.0,0,2715,0
2024-05-14,Product D,518,220,0,220,298,894.0,0,6600,0
2024-05-14,Product E,185,230,365,185,365,912.5,50,4625,1
2024-05-15,Product A,515,241,0,241,274,274.0,0,2410,0
2024-05-15,Product B,205,259,365,205,365,730.0,50,4100,1
2024-05-15,Product C,334,212,365,212,487,730.5,50,3180,0
2024-05-15,Product D,298,202,365,202,461,1383.0,50,6060,0
2024-05-15,Product E,365,219,365,219,511,1277.5,50,5475,0
2024-05-16,Product A,274,214,365,214,425,425.0,50,2140,0
2024-05-16,Product B,365,222,365,222,508,1016.0000000000001,50,4440,0
2024-05-16,Product C,487,219,0,219,268,402.0,0,3285,0
2024-05-16,Product D,461,226,0,226,235,705.0,0,6780,0
2024-05-16,Product E,511,185,0,185,326,815.0,0,4625,0
2024-05-17,Product A,425,189,0,189,236,236.0,0,1890,0
2024-05-17,Product B,508,220,0,220,288,576.0,0,4400,0
2024-05-17,Product C,268,237,365,237,396,594.0,50,3555,0
2024-05-17,Product D,235,224,365,224,376,1128.0,50,6720,0
2024-05-17,Product E,326,242,365,242,449,1122.5000000000002,50,6050,0
2024-05-18,Product A,236,221,365,221,380,380.0,50,2210,0
2024-05-18,Product B,288,218,365,218,435,870.0,50,4360,0
2024-05-18,Product C,396,223,0,223,173,259.5,0,3345,0
2024-05-18,Product D,376,210,365,210,531,1593.0,50,6300,0
2024-05-18,Product E,449,228,0,228,221,552.5,0,5700,0
2024-05-19,Product A,380,211,365,211,534,534.0,50,2110,0
2024-05-19,Product B,435,215,0,215,220,440.0,0,4300,0
2024-05-19,Product C,173,222,365,173,365,547.5,50,2595,1
2024-05-19,Product D,531,232,0,232,299,897.0000000000001,0,6960,0
2024-05-19,Product E,221,239,365,221,365,912.5,50,5525,1
2024-05-20,Product A,534,222,0,222,312,312.0,0,2220,0
2024-05-20,Product B,220,237,365,220,365,730.0,50,4400,1
2024-05-20,Product C,365,227,365,227,503,754.5000000000001,50,3405,0
2024-05-20,Product D,299,227,365,227,437,1311.0,50,6810,0
2024-05-20,Product E,365,241,365,241,489,1222.5000000000002,50,6025,0
2024-05-21,Product A,312,242,365,242,435,435.0,50,2420,0
2024-05-21,Product B,365,232,365,232,498,996.0000000000001,50,4640,0
2024-05-21,Product C,503,254,0,254,249,373.50000000000006,0,3810,0
2024-05-21,Product D,437,213,0,213,224,672.0000000000001,0,6390,0
2024-05-21,Product E,489,221,0,221,268,670.0,0,5525,0
2024-05-22,Product A,435,242,0,242,193,193.0,0,2420,0
2024-05-22,Product B,498,239,0,239,259,518.0,0,4780,0
2024-05-22,Product C,249,204,365,204,410,615.0,50,3060,0
2024-05-22,Product D,224,250,365,224,365,1095.0,50,6720,1
2024-05-22,Product E,268,184,365,184,449,1122.5000000000002,50,4600,0
2024-05-23,Product A,193,219,365,193,365,365.0,50,1930,1
2024-05-23,Product B,259,244,365,244,380,760.0,50,4880,0
2024-05-23,Product C,410,247,365,247,528,792.0000000000001,50,3705,0
2024-05-23,Product D,365,206,365,206,524,1572.0000000000002,50,6180,0
2024-05-23,Product E,449,247,0,247,202,505.00000000000006,0,6175,0
2024-05-24,Product A,365,237,365,237,493,493.00000000000006,50,2370,0
2024-05-24,Product B,380,262,365,262,483,966.0000000000001,50,5240,0
2024-05-24,Product C,528,246,0,246,282,423.00000000000006,0,3690,0
2024-05-24,Product D,524,226,0,226,298,894.0,0,6780,0
2024-05-24,Product E,202,232,365,202,365,912.5,50,5050,1
2024-05-25,Product A,493,193,0,193,300,300.0,0,1930,0
2024-05-25,Product B,483,204,0,204,279,558.0,0,4080,0
2024-05-25,Product C,282,212,365,212,435,652.5,50,3180,0
2024-05-25,Product D,298,227,365,227,436,1308.0,50,6810,0
2024-05-25,Product E,365,201,365,201,529,1322.5000000000002,50,5025,0
2024-05-26,Product A,300,235,365,235,430,430.0,50,2350,0
2024-05-26,Product B,279,240,365,240,404,808.0000000000001,50,4800,0
2024-05-26,Product C,435,212,0,212,223,334.5,0,3180,0
2024-05-26,Product D,436,242,0,242,194,582.0000000000001,0,7260,0
2024-05-26,Product E,529,195,0,195,334,835.0,0,4875,0
2024-05-27,Product A,430,245,0,245,185,185.0,0,2450,0
2024-05-27,Product B,404,222,0,222,182,364.0,0,4440,0
2024-05-27,Product C,223,233,365,223,365,547.5,50,3345,1
2024-05-27,Product D,194,218,365,194,365,1095.0,50,5820,1
2024-05-27,Product E,334,234,365,234,465,1162.5,50,5850,0
2024-05-28,Product A,185,232,365,185,365,365.0,50,1850,1
2024-05-28,Product B,182,250,365,182,365,730.0,50,3640,1
2024-05-28,Product C,365,290,365,290,440,660.0,50,4350,0
2024-05-28,Product D,365,238,365,238,492,1476.0,50,7140,0
2024-05-28,Product E,465,250,0,250,215,537.5,0,6250,0
2024-05-29,Product A,365,233,365,233,497,497.0,50,2330,0
2024-05-29,Product B,365,241,365,241,489,978.0000000000001,50,4820,0
2024-05-29,Product C,440,241,0,241,199,298.50000000000006,0,3615,0
2024-05-29,Product D,492,277,0,277,215,645.0,0,8310,0
2024-05-29,Product E,215,237,365,215,365,912.5,50,5375,1
2024-05-30,Product A,497,240,0,240,257,257.0,0,2400,0
2024-05-30,Product B,489,230,0,230,259,518.0,0,4600,0
2024-05-30,Product C,199,238,365,199,365,547.5,50,2985,1
2024-05-30,Product D,215,215,365,215,365,1095.0,50,6450,0
2024-05-30,Product E,365,220,365,220,510,1275.0,50,5500,0
2024-05-31,Product A,257,237,365,237,385,385.0,50,2370,0
2024-05-31,Product B,259,255,365,255,369,738.0,50,5100,0
2024-05-31,Product C,365,222,365,222,508,762.0000000000001,50,3330,0
2024-05-31,Product D,365,236,365,236,494,1482.0000000000002,50,7080,0
2024-05-31,Product E,510,240,0,240,270,675.0,0,6000,0
2024-06-01,Product A,385,210,0,210,175,175.0,0,2100,0
2024-06-01,Product B,369,159,0,159,210,420.0,0,3180,0
2024-06-01,Product C,508,180,0,180,328,492.00000000000006,0,2700,0
2024-06-01,Product D,494,186,0,186,308,924.0,0,5580,0
2024-06-01,Product E,270,186,365,186,449,1122.5000000000002,50,4650,0
2024-06-02,Product A,175,2500,365,175,365,365.0,50,1750,1
2024-06-02,Product B,210,2500,365,210,365,730.0,50,4200,1
2024-06-02,Product C,328,2500,365,328,365,547.5,50,4920,1
2024-06-02,Product D,308,2500,365,308,365,1095.0,50,9240,1
2024-06-02,Product E,449,2500,365,449,365,912.5,50,11225,1
2024-06-03,Product A,365,2325,365,365,365,365.0,50,3650,1
2024-06-03,Product B,365,2290,365,365,365,730.0,50,7300,1
2024-06-03,Product C,365,2172,365,365,365,547.5,50,5475,1
2024-06-03,Product D,365,2192,365,365,365,1095.0,50,10950,1
2024-06-03,Product E,365,2051,365,365,365,912.5,50,9125,1
2024-06-04,Product A,365,1960,365,365,365,365.0,50,3650,1
2024-06-04,Product B,365,1925,365,365,365,730.0,50,7300,1
2024-06-04,Product C,365,1807,365,365,365,547.5,50,5475,1
2024-06-04,Product D,365,1827,365,365,365,1095.0,50,10950,1
2024-06-04,Product E,365,1686,365,365,365,912.5,50,9125,1
2024-06-05,Product A,365,1595,365,365,365,365.0,50,3650,1
2024-06-05,Product B,365,1560,365,365,365,730.0,50,7300,1
2024-06-05,Product C,365,1442,365,365,365,547.5,50,5475,1
2024-06-05,Product D,365,1462,365,365,365,1095.0,50,10950,1
2024-06-05,Product E,365,1321,365,365,365,912.5,50,9125,1
2024-06-06,Product A,365,1230,365,365,365,365.0,50,3650,1
2024-06-06,Product B,365,1195,365,365,365,730.0,50,7300,1
2024-06-06,Product C,365,1077,365,365,365,547.5,50,5475,1
2024-06-06,Product D,365,1097,365,365,365,1095.0,50,10950,1
2024-06-06,Product E,365,956,365,365,365,912.5,50,9125,1
2024-06-07,Product A,365,865,365,365,365,365.0,50,3650,1
2024-06-07,Product B,365,830,365,365,365,730.0,50,7300,1
2024-06-07,Product C,365,712,365,365,365,547.5,50,5475,1
2024-06-07,Product D,365,732,365,365,365,1095.0,50,10950,1
2024-06-07,Product E,365,591,365,365,365,912.5,50,9125,1
2024-06-08,Product A,365,500,365,365,365,365.0,50,3650,1
2024-06-08,Product B,365,465,365,365,365,730.0,50,7300,1
2024-06-08,Product C,365,347,365,347,383,574.5000000000001,50,5205,0
2024-06-08,Product D,365,367,365,365,365,1095.0,50,10950,1
2024-06-08,Product E,365,226,365,226,504,1260.0000000000002,50,5650,0
2024-06-09,Product A,365,206,365,206,524,524.0,50,2060,0
2024-06-09,Product B,365,181,0,181,184,368.00000000000006,0,3620,0
2024-06-09,Product C,383,215,365,215,533,799.5000000000001,50,3225,0
2024-06-09,Product D,365,201,365,201,529,1587.0000000000002,50,6030,0
2024-06-09,Product E,504,177,0,177,327,817.5000000000001,0,4425,0
2024-06-10,Product A,524,180,0,180,344,344.0,0,1800,0
2024-06-10,Product B,184,192,365,184,365,730.0,50,3680,1
2024-06-10,Product C,533,170,0,170,363,544.5000000000001,0,2550,0
2024-06-10,Product D,529,189,0,189,340,1020.0,0,5670,0
2024-06-10,Product E,327,195,365,195,497,1242.5,50,4875,0
2024-06-11,Product A,344,200,365,200,509,509.00000000000006,50,2000,0
2024-06-11,Product B,365,169,0,169,196,392.0,0,3380,0
2024-06-11,Product C,363,194,365,194,534,801.0000000000001,50,2910,0
2024-06-11,Product D,340,209,365,209,496,1488.0,50,6270,0
2024-06-11,Product E,497,197,0,197,300,750.0,0,4925,0
2024-06-12,Product A,509,188,0,188,321,321.0,0,1880,0
2024-06-12,Product B,196,196,365,196,365,730.0,50,3920,0
2024-06-12,Product C,534,210,0,210,324,486.0,0,3150,0
2024-06-12,Product D,496,193,0,193,303,909.0,0,5790,0
2024-06-12,Product E,300,202,365,202,463,1157.5,50,5050,0
2024-06-13,Product A,321,206,365,206,480,480.0,50,2060,0
2024-06-13,Product B,365,177,0,177,188,376.0,0,3540,0
2024-06-13,Product C,324,173,365,173,516,774.0,50,2595,0
2024-06-13,Product D,303,222,365,222,446,1338.0,50,6660,0
2024-06-13,Product E,463,200,0,200,263,657.5,0,5000,0
2024-06-14,Product A,480,207,0,207,273,273.0,0,2070,0
2024-06-14,Product B,188,222,365,188,365,730.0,50,3760,1
2024-06-14,Product C,516,204,0,204,312,468.00000000000006,0,3060,0
2024-06-14,Product D,446,207,0,207,239,717.0000000000001,0,6210,0
2024-06-14,Product E,263,208,365,208,420,1050.0,50,5200,0
2024-06-15,Product A,273,214,365,214,424,424.00000000000006,50,2140,0
2024-06-15,Product B,365,199,365,199,531,1062.0,50,3980,0
2024-06-15,Product C,312,189,365,189,488,732.0000000000001,50,2835,0
2024-06-15,Product D,239,205,365,205,399,1197.0000000000002,50,6150,0
2024-06-15,Product E,420,201,0,201,219,547.5,0,5025,0
2024-06-16,Product A,424,213,0,213,211,211.0,0,2130,0
2024-06-16,Product B,531,180,0,180,351,702.0,0,3600,0
